thermo_style    custom step time temp ke pe etotal press vol f_tpi[1]
run             500000
Per MPI rank memory allocation (min/avg/max) = 3.654 | 3.654 | 3.654 Mbytes
Step Time Temp KinEng PotEng TotEng Press Volume f_tpi[1] 
   22900         45.8    1.3902064    2.0832242    -4.707795   -2.6245708    2.3353258    1315.7895    10.320897 
   22950         45.9    1.3725851    2.0568188   -4.7413754   -2.6845566     2.221595    1315.7895    1.0804921 
   23000           46    1.3215376    1.9803241   -4.6927681   -2.7124441    2.3669716    1315.7895   -1.9945724 
   23050         46.1    1.4157554    2.1215095   -4.8005245    -2.679015    1.9671299    1315.7895  -0.86569249 
   23100         46.2    1.4038605    2.1036849   -4.7354081   -2.6317232    2.2477532    1315.7895    5.2202166 
   23150         46.3    1.4188357    2.1261253   -4.7423675   -2.6162422    2.1643073    1315.7895    1.3239645 
   23200         46.4    1.3921025    2.0860656    -4.748795   -2.6627294    2.1231464    1315.7895    0.4462833 
   23250         46.5    1.3409544    2.0094202   -4.7141217   -2.7047015    2.2792687    1315.7895   0.34700498 
   23300         46.6    1.3912344    2.0847648   -4.6986501   -2.6138853    2.3335039    1315.7895    8.4812151 
   23350         46.7    1.4028849     2.102223   -4.6523141   -2.5500912    2.4799686    1315.7895    5.0173728 
   23400         46.8     1.383404    2.0730308    -4.684303   -2.6112721    2.3565125    1315.7895    6.1223176 
   23450         46.9     1.382844    2.0721918   -4.7148153   -2.6426235    2.2473643    1315.7895    2.1279811 
   23500           47    1.3610529    2.0395378   -4.7020423   -2.6625046    2.3408139    1315.7895    4.0861152 
   23550         47.1    1.4394591    2.1570294   -4.6938696   -2.5368401    2.3970287    1315.7895    0.2853233 
   23600         47.2     1.493169    2.2375137   -4.6973774   -2.4598637    2.4280213    1315.7895    -1.557534 
   23650         47.3    1.4245295    2.1346575   -4.6135706   -2.4789131    2.7132795    1315.7895    3.4451242 
   23700         47.4    1.4237459    2.1334832   -4.6893299   -2.5558467     2.498324    1315.7895    2.4463091 
   23750         47.5    1.4042233    2.1042286     -4.69127   -2.5870414    2.4892175    1315.7895    1.2631049 
   23800         47.6    1.4193399    2.1268808   -4.6868759   -2.5599951    2.4364871    1315.7895    7.7843468 
   23850         47.7    1.4067165    2.1079647   -4.7441715   -2.6362067    2.2181091    1315.7895     3.136534 
   23900         47.8    1.4517238    2.1754082   -4.7659572    -2.590549    2.1974816    1315.7895    5.9953262 
   23950         47.9    1.3684383    2.0506048   -4.6891713   -2.6385665    2.4865496    1315.7895  -0.41829623 
   24000           48    1.4053416    2.1059044   -4.6987669   -2.5928625     2.445065    1315.7895  -0.61203434 
   24050         48.1     1.402215    2.1012191   -4.7244412   -2.6232221    2.3177361    1315.7895    1.9536218 
   24100         48.2    1.4199287    2.1277632   -4.7235569   -2.5957937    2.2663494    1315.7895   -1.6255474 
   24150         48.3    1.4068538    2.1081704   -4.7413107   -2.6331403      2.22069    1315.7895    -1.993678 
   24200         48.4    1.3554747    2.0311788   -4.6842624   -2.6530836      2.43405    1315.7895    1.7733989 
   24250         48.5    1.3595194    2.0372398   -4.6895332   -2.6522935    2.4431387    1315.7895     5.416433 
   24300         48.6    1.3392657    2.0068897   -4.7200956   -2.7132059    2.2375654    1315.7895   -1.0075144 
   24350         48.7    1.3522737    2.0263821    -4.764501   -2.7381189    2.0878982    1315.7895   -2.2782315 
   24400         48.8    1.3351628    2.0007414   -4.7599108   -2.7591694    2.0615522    1315.7895   0.13060609 
   24450         48.9    1.3354278    2.0011385   -4.7590632   -2.7579247    2.0169994    1315.7895    1.0710849 
   24500           49    1.3728188     2.057169   -4.7733782   -2.7162092    2.0093967    1315.7895   -0.1371069 
   24550         49.1    1.3364173    2.0026213   -4.6630019   -2.6603806    2.4320129    1315.7895    4.3536493 
   24600         49.2    1.4346177    2.1497747   -4.7247814   -2.5750067    2.2718875    1315.7895    1.3726705 
   24650         49.3    1.4283902    2.1404427   -4.7176406   -2.5771978     2.282901    1315.7895      2.94758 
   24700         49.4    1.4252504    2.1357377    -4.732171   -2.5964333    2.1667904    1315.7895    7.5709823 
   24750         49.5    1.4113256    2.1148714   -4.7150532   -2.6001818    2.2538414    1315.7895   -1.3125538 
   24800         49.6    1.3905421    2.0837274   -4.6428951   -2.5591677    2.5851461    1315.7895    1.1879867 
   24850         49.7    1.4041599    2.1041337   -4.7474212   -2.6432875    2.1373582    1315.7895  -0.10401501 
   24900         49.8    1.3579638    2.0349088   -4.7403075   -2.7053987    2.1420553    1315.7895   -1.3447993 
   24950         49.9    1.3687693    2.0511008   -4.7606859   -2.7095851    2.0868942    1315.7895    1.6600604 
   25000           50    1.3913887     2.084996   -4.7855718   -2.7005758    1.9465724    1315.7895  -0.34199661 
   25050         50.1     1.392754    2.0870419   -4.7587245   -2.6716826    2.0673287    1315.7895   0.45941376 
   25100         50.2    1.3847802    2.0750931   -4.7159692    -2.640876    2.2146811    1315.7895    1.4023798 
   25150         50.3    1.4399091    2.1577038   -4.7796431   -2.6219393    1.9414079    1315.7895    8.1923678 
   25200         50.4     1.386992    2.0784076   -4.7083022   -2.6298946    2.2169011    1315.7895   -1.5294215 
   25250         50.5     1.363107    2.0426159   -4.6855591   -2.6429432    2.4114548    1315.7895    1.6429866 
   25300         50.6    1.3973758    2.0939676   -4.7098304   -2.6158628    2.3456153    1315.7895  -0.24749555 
   25350         50.7    1.3817879    2.0706092   -4.7477095   -2.6771003    2.1951879    1315.7895   -3.4559237 
   25400         50.8    1.4117743    2.1155437    -4.717667   -2.6021232    2.3408298    1315.7895 -0.036710991 
   25450         50.9    1.3992351    2.0967538   -4.6850465   -2.5882928    2.4659582    1315.7895    1.6151716 
   25500           51    1.4457142    2.1664027    -4.745692   -2.5792892    2.1902259    1315.7895    2.3117691 
   25550         51.1    1.3553796    2.0310363   -4.6615598   -2.6305235    2.4505852    1315.7895  -0.86046117 
   25600         51.2    1.3640395    2.0440132   -4.6778823   -2.6338691    2.3676285    1315.7895    3.8114356 
   25650         51.3     1.395399    2.0910054   -4.7256056   -2.6346002    2.2457763    1315.7895    2.1444109 
   25700         51.4    1.4369206    2.1532255   -4.7175428   -2.5643172    2.3037701    1315.7895  -0.51480673 
   25750         51.5    1.4152498    2.1207519   -4.6823485   -2.5615966    2.3785853    1315.7895    3.3609445 
   25800         51.6    1.4157344     2.121478     -4.70478    -2.583302     2.268172    1315.7895   0.93576928 
   25850         51.7     1.419056    2.1264554   -4.7622686   -2.6358132      2.11218    1315.7895    1.5896868 
   25900         51.8    1.3880697    2.0800224   -4.6784257   -2.5984033    2.5242435    1315.7895    10.474908 
   25950         51.9    1.3731956    2.0577336   -4.7062825   -2.6485489    2.2866847    1315.7895   0.86099301 
   26000           52    1.3341968    1.9992938   -4.6874188    -2.688125    2.2625631    1315.7895    2.7284799 
   26050         52.1    1.3781153    2.0651058    -4.651753   -2.5866472    2.4967307    1315.7895    4.7675695 
   26100         52.2    1.4552133    2.1806372   -4.7497286   -2.5690915    2.1356962    1315.7895    3.6453674 
   26150         52.3     1.373509    2.0582032   -4.7224006   -2.6641975     2.191143    1315.7895  0.064992145 
   26200         52.4    1.3883178    2.0803942   -4.7160955   -2.6357013    2.2751558    1315.7895    3.3910619 
   26250         52.5     1.424703    2.1349174   -4.7464044    -2.611487    2.2128537    1315.7895    2.8008774 
   26300         52.6    1.3612457    2.0398267   -4.7362546   -2.6964279    2.2224689    1315.7895    1.7960413 
   26350         52.7    1.4662796      2.19722   -4.7721516   -2.5749316    2.1401261    1315.7895  -0.61553648 
   26400         52.8    1.3883234    2.0804026   -4.7085937   -2.6281912    2.3482664    1315.7895    3.6394196 
   26450         52.9    1.4154118    2.1209945   -4.7341292   -2.6131347    2.1573383    1315.7895    2.6048323 
   26500           53    1.3707301    2.0540391   -4.7540388   -2.6999997    2.0754367    1315.7895  -0.99240554 
   26550         53.1    1.3602556     2.038343   -4.7564483   -2.7181053    2.0857209    1315.7895    -1.755484 
   26600         53.2    1.3356241    2.0014327   -4.7298643   -2.7284315    2.1828214    1315.7895   -1.4683385 
   26650         53.3    1.3422432    2.0113514   -4.7435436   -2.7321923    2.0936253    1315.7895    5.0509671 
   26700         53.4    1.3205003    1.9787698   -4.7617376   -2.7829679    1.9920835    1315.7895    6.9025959 
   26750         53.5    1.3485219    2.0207601   -4.7601606   -2.7394006    2.0295892    1315.7895    6.1442665 
   26800         53.6     1.351667     2.025473   -4.7444112   -2.7189382    2.0885239    1315.7895   0.29281286 
   26850         53.7    1.3092532    1.9619159    -4.718869   -2.7569531    2.1550841    1315.7895   0.83870999 
   26900         53.8    1.3322504    1.9963772   -4.7384248   -2.7420476    2.0603853    1315.7895   0.46955555 
   26950         53.9    1.3252404    1.9858727    -4.751465   -2.7655923    2.0312247    1315.7895    1.1185541 
   27000           54     1.352771    2.0271274   -4.7943956   -2.7672683    1.8632778    1315.7895  0.044645242 
   27050         54.1    1.3420491    2.0110606   -4.7737032   -2.7626426    2.0006836    1315.7895    6.3989987 
   27100         54.2    1.3438529    2.0137636   -4.7547339   -2.7409703    2.1188563    1315.7895    6.9838667 
   27150         54.3    1.3514526    2.0251517   -4.7186273   -2.6934756    2.2953506    1315.7895   -2.4200427 
   27200         54.4    1.3713706    2.0549988   -4.7134846   -2.6584858    2.3852272    1315.7895   -2.2348933 
   27250         54.5    1.3695057    2.0522044   -4.7187085   -2.6665042     2.315406    1315.7895   0.24765135 
   27300         54.6    1.3925217    2.0866937   -4.7377865   -2.6510927    2.2207175    1315.7895    3.1270911 
   27350         54.7     1.393317    2.0878855   -4.7584767   -2.6705913    2.1444618    1315.7895    1.9503664 
   27400         54.8    1.3860056    2.0769294   -4.7220054    -2.645076    2.2454085    1315.7895   -1.7043874 
   27450         54.9    1.4226621    2.1318592   -4.7262141   -2.5943549    2.2831541    1315.7895    1.0072863 
   27500           55    1.4194031    2.1269756   -4.6742346    -2.547259    2.5678604    1315.7895    8.4762734 
   27550         55.1    1.4307024    2.1439076   -4.7099899   -2.5660824    2.3729446    1315.7895  -0.58673503 
   27600         55.2    1.4133694     2.117934   -4.6829755   -2.5650415    2.5160197    1315.7895   0.32681893 
   27650         55.3    1.4022359    2.1012506   -4.6845669   -2.5833163    2.4448034    1315.7895   -1.5662518 
   27700         55.4    1.3663326    2.0474494   -4.6821431   -2.6346937    2.4250777    1315.7895    5.2953596 
   27750         55.5    1.4111103    2.1145488   -4.7240024   -2.6094535    2.2869544    1315.7895   0.23422355 
   27800         55.6    1.3575058    2.0342225   -4.6799768   -2.6457543    2.3981665    1315.7895    9.5120931 
   27850         55.7    1.4252521    2.1357403   -4.7535058   -2.6177655    2.1594366    1315.7895    2.2279234 
   27900         55.8    1.3870395    2.0784787    -4.723788   -2.6453093     2.315727    1315.7895  0.023250396 
   27950         55.9    1.3997366    2.0975052   -4.7947715   -2.6972662    2.0075874    1315.7895  -0.33489284 
   28000           56    1.4026991    2.1019447   -4.7769623   -2.6750176    1.9629885    1315.7895    3.9041125 
   28050         56.1    1.3698663    2.0527447   -4.7061189   -2.6533742    2.2335712    1315.7895     9.352588 
   28100         56.2    1.3759225    2.0618199   -4.7361901   -2.6743702    2.1032071    1315.7895    6.6423662 
   28150         56.3    1.3514025    2.0250767   -4.6986691   -2.6735924    2.2758855    1315.7895     3.238391 
   28200         56.4     1.360263    2.0383542   -4.7087664   -2.6704122    2.2861431    1315.7895   -1.6247574 
   28250         56.5    1.4312237    2.1446888   -4.7429655   -2.5982768    2.2262292    1315.7895  -0.70950718 
   28300         56.6    1.4094113    2.1120028   -4.7044257    -2.592423    2.3400964    1315.7895   0.23237196 
   28350         56.7    1.3946486     2.089881   -4.6786168   -2.5887359    2.4687223    1315.7895   0.39495123 
   28400         56.8    1.3871805      2.07869   -4.6442749   -2.5655849    2.5938364    1315.7895   0.50486246 
   28450         56.9    1.4066048    2.1077972   -4.7081682    -2.600371    2.2712559    1315.7895  -0.55400896 
   28500           57    1.4518039    2.1755281   -4.7450057   -2.5694776    2.1767526    1315.7895    1.4198435 
   28550         57.1    1.4234989    2.1331131   -4.7000413   -2.5669282    2.3655446    1315.7895    5.5619764 
   28600         57.2    1.4334528     2.148029    -4.732311    -2.584282    2.2976461    1315.7895    12.801434 
   28650         57.3    1.4708474    2.2040649    -4.714967   -2.5109021    2.3997634    1315.7895    9.2152119 
   28700         57.4    1.4374615    2.1540361   -4.6337055   -2.4796694    2.7372388    1315.7895  -0.72539083 
   28750         57.5    1.4617729    2.1904667   -4.7142451   -2.5237784    2.3192708    1315.7895  -0.91579917 
   28800         57.6    1.4294865    2.1420855   -4.6565195    -2.514434    2.5940309    1315.7895    1.2177826 
   28850         57.7    1.4454189    2.1659602   -4.7061109   -2.5401507    2.4130006    1315.7895    11.389837 
   28900         57.8    1.3746894    2.0599721   -4.6609441   -2.6009719    2.5222451    1315.7895     3.180785 
   28950         57.9    1.4017466    2.1005173    -4.726106   -2.6255888     2.213134    1315.7895   0.34721734 
   29000           58    1.3917389    2.0855207   -4.7220838   -2.6365631    2.2364577    1315.7895    6.2821807 
   29050         58.1    1.3898932     2.082755   -4.7166605   -2.6339055    2.2761701    1315.7895   0.27900217 
   29100         58.2    1.3934689    2.0881131   -4.7160201    -2.627907    2.3189486    1315.7895   -1.3073358 
   29150         58.3    1.3653807     2.046023   -4.6569727   -2.6109497    2.5517474    1315.7895    4.3157134 
   29200         58.4    1.4492488    2.1716994   -4.7222395   -2.5505401    2.2758934    1315.7895   -1.2003734 
   29250         58.5    1.4163191    2.1223542   -4.6733466   -2.5509924    2.5034876    1315.7895  -0.31378246 
   29300         58.6    1.4030212    2.1024273   -4.6942583   -2.5918311    2.3757586    1315.7895   -1.2069621 
   29350         58.7    1.4171418     2.123587   -4.6993609   -2.5757739    2.3149558    1315.7895    10.405342 
   29400         58.8    1.4605373    2.1886152   -4.7121327   -2.5235175    2.3187438    1315.7895    3.3791972 
   29450         58.9    1.4785858    2.2156609    -4.660584   -2.4449231    2.5718331    1315.7895    11.090025 
   29500           59    1.4397007    2.1573915   -4.6148717   -2.4574801    2.7783551    1315.7895    11.391319 
   29550         59.1    1.4556392    2.1812754   -4.6318795   -2.4506042    2.7498578    1315.7895    9.2244682 
   29600         59.2    1.4460018    2.1668337   -4.7173935   -2.5505598    2.3089679    1315.7895  -0.48858806 
   29650         59.3    1.3993442    2.0969172   -4.6680519   -2.5711347    2.4290289    1315.7895    4.0881512 
   29700         59.4    1.4384606    2.1555332   -4.7484647   -2.5929316    2.1017798    1315.7895  -0.24006317 
